t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
428,0.058097,0.031296,0.031296,-2.8456,-3.4643,-3.4643,1,1,1,0.441,0.6249,1.2487,0.7295,162.0,0,0
429,0.054081,0.039180,0.039180,-2.9173,-3.2396,-3.2396,1,1,1,0.452,1.3084,1.2642,0.7392,163.6,0,0
430,0.056469,0.039961,0.039961,-2.8741,-3.2199,-3.2199,1,1,1,0.453,0.6129,1.2472,0.7497,162.1,0,0
431,0.046144,0.040086,0.040086,-3.0760,-3.2167,-3.2167,1,1,1,0.462,0.5975,1.2336,0.7596,160.5,0,0
432,0.043888,0.042672,0.042672,-3.1261,-3.1542,-3.1542,1,1,1,0.459,0.7170,1.2253,0.7733,158.6,0,0
433,0.049868,0.042606,0.042606,-2.9984,-3.1558,-3.1558,1,1,1,0.451,0.5956,1.2358,0.7857,157.1,0,0
434,0.048076,0.046863,0.046863,-3.0350,-3.0605,-3.0605,1,1,1,0.431,0.8431,1.2566,0.8045,153.9,0,0
435,0.058885,0.046394,0.046394,-2.8322,-3.0706,-3.0706,1,1,1,0.399,0.5948,1.2681,0.8207,152.8,0,0
436,0.054648,0.043243,0.043243,-2.9068,-3.1409,-3.1409,1,1,1,0.419,1.0114,1.2570,0.8299,152.5,0,0
437,0.055343,0.043498,0.043498,-2.8942,-3.1350,-3.1350,1,1,1,0.423,0.6079,1.2377,0.8388,150.6,0,0
438,0.064893,0.055477,0.055477,-2.7350,-2.8918,-2.8918,1,2,2,0.408,1.5516,1.2110,0.8676,141.8,1,1
439,0.055850,0.063839,0.063839,-2.8851,-2.7514,-2.7514,1,2,2,0.462,1.1284,1.1809,0.9072,131.0,0,0
440,0.073478,0.075075,0.075075,-2.6108,-2.5893,-2.5893,1,2,2,0.489,1.3127,1.1431,0.9606,114.3,0,0
441,0.055050,0.069557,0.069557,-2.8995,-2.6656,-2.6656,1,2,2,0.443,0.9158,1.2236,0.9979,253.1,0,0
442,0.056381,0.063785,0.063785,-2.8756,-2.7522,-2.7522,1,2,2,0.419,1.2882,1.2562,1.0210,242.4,0,0
443,0.042871,0.066909,0.066909,-3.1496,-2.7044,-2.7044,1,2,2,0.421,0.6611,1.2507,1.0461,248.2,0,0
444,0.059577,0.062397,0.062397,-2.8205,-2.7742,-2.7742,1,2,2,0.400,0.8564,1.2787,1.0608,239.5,0,0
445,0.060777,0.058576,0.058576,-2.8005,-2.8374,-2.8374,1,2,2,0.382,0.7716,1.2795,1.0675,229.6,0,0
446,0.065437,0.054509,0.054509,-2.7267,-2.9094,-2.9094,1,2,2,0.358,0.8412,1.2958,1.0669,217.2,0,0
447,0.076902,0.053764,0.053764,-2.5652,-2.9231,-2.9231,1,1,1,0.357,0.6227,1.2922,1.0651,212.8,1,1
448,0.083482,0.053037,0.053037,-2.4831,-2.9368,-2.9368,1,2,2,0.370,0.6190,1.2849,1.0622,208.5,1,1
449,0.061084,0.049830,0.049830,-2.7955,-2.9991,-2.9991,1,1,1,0.380,0.7849,1.2781,1.0546,196.3,1,1
450,0.068908,0.072524,0.072524,-2.6750,-2.6238,-2.6238,1,2,2,0.412,2.0630,1.2369,1.0828,240.3,1,1
451,0.063837,0.069823,0.069823,-2.7514,-2.6618,-2.6618,1,2,2,0.424,0.6463,1.2290,1.1030,238.5,0,0
452,0.079924,0.064922,0.064922,-2.5267,-2.7346,-2.7346,1,2,2,0.398,0.9225,1.2485,1.1129,234.3,0,0
453,0.087174,0.061113,0.061113,-2.4398,-2.7950,-2.7950,1,1,1,0.385,0.7536,1.2343,1.1156,229.2,1,1
454,0.093565,0.059207,0.059207,-2.3691,-2.8267,-2.8267,1,2,2,0.388,0.6401,1.2324,1.1148,225.1,1,1
455,0.082461,0.063802,0.063802,-2.4954,-2.7520,-2.7520,1,1,1,0.385,0.7304,1.2249,1.1207,227.7,1,1
456,0.081194,0.059804,0.059804,-2.5109,-2.8167,-2.8167,1,1,1,0.384,0.8149,1.2638,1.1197,221.8,0,0
457,0.078253,0.056067,0.056067,-2.5478,-2.8812,-2.8812,1,1,1,0.395,0.7899,1.2731,1.1130,215.1,0,0
458,0.090238,0.075889,0.075889,-2.4053,-2.5785,-2.5785,1,2,2,0.399,1.7105,1.2391,1.1360,228.9,1,1
